image_id,object_id,entity,xmin,xmax,ymin,ymax
2201407b400a43bc,0,/m/07j7r,0.0,0.07500000298,0.0,0.2895829976
2207d7c9f2b7eb86,0,/m/07jdr,0.4231249988,0.9993749857,0.03999999911,0.7958329916
2210ab1922e4b8ba,0,/m/07j7r,0.2109380066,0.384375006,0.04374999925,0.3703129888
2212e04150f27638,0,/m/04hgtk,0.6367189884,0.7859370112,0.2511790097,0.5082550049
22200787d5dd5515,0,/m/04yx4,0.6543750167,0.9618750215,0.06211699918,0.9991250038
22237b13a71d4b50,0,/m/0d4v4,0.0,0.2025000006,0.166979,0.586304009
2227c523effb5779,0,/m/09j5n,0.3393749893,0.7368749976,0.2358330041,0.8299999833
222e587bbdab37bf,0,/m/04yx4,0.04221399873,0.3170729876,0.5575000048,0.8812500238
2235bc9fd6c61434,0,/m/05r655,0.5600000024,0.9281250238,0.1191369966,0.9990620017
224293b5cdbedd58,0,/m/01g317,0.6506249905,0.8374999762,0.5536720157,0.9990580082
2252a043367ef7b1,0,/m/06z37_,0.5663920045,0.8613399863,0.0,0.4148440063
2256cad2e39e826a,0,/m/0cgh4,0.0,0.159374997,0.0,0.5176110268
225f25058f950d2c,0,/m/057cc,0.1916670054,0.6924999952,0.4318749905,0.6381250024
2262e337dbbcd7e9,0,/m/07qxg_,0.3462499976,0.5712500215,0.3058159947,0.6782360077
226c45f52b883a30,0,/m/04yx4,0.2989580035,1.0,0.02187499963,0.9695309997
2282e986bb1f0801,0,/m/0dzct,0.1899999976,0.3981249928,0.2167080045,0.4937970042
22894e86747ec636,0,/m/0gjbg72,0.7231249809,0.9012500048,0.2908070087,0.4484049976
228cf698aec181fb,0,/m/06msq,0.4399999976,0.5475000143,0.3904049993,0.5983070135
228db96cf94a688f,0,/m/08hvt4,0.5,0.8999999762,0.7458329797,0.9941669703
229b8e731c30088e,0,/m/0dzct,0.5939229727,0.7748619914,0.1612499952,0.381249994
22a2afe55798a869,0,/m/04yx4,0.3887499869,0.9474999905,0.1539060026,0.9859369993
22a51bc00c8a3f65,0,/m/0hg7b,0.07625000179,0.5,0.6031749845,0.9850609899
22a8b741424e5262,0,/m/04gth,0.2857140005,0.4311070144,0.05750000104,0.4300000072
22ab79c42f59243f,0,/m/04m6gz,0.0,0.9990739822,0.863888979,0.9990739822
22b3612b5322f3f1,0,/m/01g317,0.6468750238,0.7950000167,0.5824999809,0.9991670251
22b54765c6834b03,0,/m/0_cp5,0.290625006,0.7734379768,0.5656250119,0.9234369993
22b8b640d7d18b4f,0,/m/07j7r,0.1918749958,0.4449999928,0.1841669977,0.4583329856
22bd27eed05e15f1,0,/m/03bt1vf,0.6416019797,0.8486329913,0.5153729916,0.7598829865
22c24d0f0c74709b,0,/m/01mzpv,0.5287500024,0.7056249976,0.7260789871,0.9990620017
22cfdf5e963d1f8a,0,/m/0c_jw,0.0,0.1335940063,0.640625,0.9570310116
22d0755836e2f50c,0,/m/0k4j,0.0,0.413695991,0.2331250012,0.4518750012
22d8941604a40000,0,/m/09j5n,0.419167012,0.6283329725,0.8468750119,0.9750000238
22e34dd7a827c9e5,0,/m/02crq1,0.7624999881,0.9918749928,0.6233329773,0.9624999762
22e752ea380921bd,0,/m/079cl,0.3325000107,0.4275000095,0.4618999958,0.695201993
22faca84848b4c6a,0,/m/0342h,0.01250800025,0.3120700121,0.2073169947,0.3883680105
22fc927f9a2cecc7,0,/m/0d4v4,0.02812499925,0.1918749958,0.1015990004,0.3715899885
230782240c69b661,0,/m/05y5lj,0.527256012,0.9257519841,0.2643750012,0.6487500072
230a6b78dccfa53e,0,/m/0342h,0.03562499955,0.9700000286,0.6322699785,0.9915570021
2318c78ce24e5e95,0,/m/0k4j,0.4912500083,0.9993749857,0.2141669989,0.5966669917
231bb25ef69d3345,0,/m/01lynh,0.0,0.7858330011,0.5199999809,0.9993749857
232aaede7ed6c728,0,/m/07j7r,0.3574219942,0.4482420087,0.2584429979,0.4889869988
233dbd564af2f1be,0,/m/01mzpv,0.1258330047,0.25,0.6850000024,0.9850000143
233f55e1647d106c,0,/m/0bt9lr,0.5799999833,0.9118750095,0.4048959911,0.8992469907
233ff9f0ce5a5b52,0,/m/02wbm,0.6552730203,0.8544920087,0.6769459844,0.7826730013
23436c5afc3b1ace,0,/m/09j2d,0.1228889972,0.2795499861,0.0,0.1668750048
234788de17b49aac,0,/m/0b_rs,0.2737500072,0.9993749857,0.5699999928,0.7558330297
234d2ea1f576d0d4,0,/m/0342h,0.415625006,0.8418750167,0.7258329988,0.9991670251
23512c91b8ca3aca,0,/m/0463sg,0.162499994,0.3756250143,0.1299999952,0.3449999988
23543fa64d5283c5,0,/m/04rky,0.2841669917,0.875,0.1831250042,0.8256250024
23566cb663faab29,0,/m/02wbm,0.3272430003,0.7641199827,0.2375620008,0.3121890128
235d70d71b5d755e,0,/m/01fdzj,0.6557220221,0.9812380075,0.4968749881,0.9993749857
236619c32cbdf411,0,/m/0cgh4,0.6668750048,0.9200000167,0.2649999857,0.3516669869
236c2c0bc6bb0bc5,0,/m/05s2s,0.05851100013,0.2021279931,0.1608040035,0.4321610034
236cd9d85abf1334,0,/m/083wq,0.5345230103,0.6508920193,0.8181250095,0.9925000072
237b685724ea4b70,0,/m/04yx4,0.1212500036,0.2331250012,0.08916699886,0.4783329964
237c4b9bd95aaebf,0,/m/02wbm,0.5256249905,0.9156249762,0.3166669905,0.7925000191
237c944602de1599,0,/m/07j7r,0.07410900295,0.3048779964,0.5362499952,0.9243749976
237fdbecc7ace5ae,0,/m/01bl7v,0.5381249785,0.5956249833,0.5909090042,0.9524310231
238892532d3f5595,0,/m/0dzct,0.298507005,0.4875620008,0.1199999973,0.2866669893
2389a941d829d616,0,/m/04yx4,0.1640000045,0.6439999938,0.05866700038,0.9973329902
239169a7fe8aa300,0,/m/04hgtk,0.5557870269,0.7799789906,0.143749997,0.3137499988
239814a0d678f1dc,0,/m/03bt1vf,0.5368750095,0.7612500191,0.3808329999,0.9841669798
23ab00a70d7d8f33,0,/m/0c_jw,0.4868749976,0.9993749857,0.4133329988,0.9991670251
23ae5b3ac21ccae6,0,/m/034c16,0.6461539865,0.9984620214,0.3142859936,0.6130949855
23af1e295f5dd5af,0,/m/0dzct,0.7237499952,0.9031249881,0.1482180059,0.4803000093
23af91eb72853a98,0,/m/01mzpv,0.627579987,0.7964349985,0.8068749905,0.9506250024
23b5a7d71f4d6235,0,/m/01g317,0.6464400291,0.9425569773,0.2881250083,0.6418750286
23b5ae3acedcaf88,0,/m/03bt1vf,0.578125,0.78125,0.3640620112,0.9109370112
23bb90a46d7ae4b3,0,/m/01prls,0.796875,0.9984380007,0.246875003,0.5500000119
23cd403748f823c1,0,/m/04yx4,0.171875,0.3456250131,0.3867619932,0.8883569837
23cffb5f2d58cb64,0,/m/01g317,0.4600000083,0.5956249833,0.356667012,0.8258330226
23d415b6056d598b,0,/m/02522,0.2580859959,0.5579519868,0.1105529964,0.7252929807
23d85e090846e6a0,0,/m/03p3bw,0.4027650058,0.5566819906,0.08500000089,0.2337500006
23e73418a3fc0e41,0,/m/0268lbt,0.4990620017,0.7401499748,0.1131249964,0.2649999857
23eb24c5ece8caf4,0,/m/04yx4,0.128124997,0.212500006,0.3039399981,0.7317069769
23ec782248db5f88,0,/m/0m53l,0.4384770095,0.6035159826,0.3832600117,0.5624079704
23f6b979d364c3ce,0,/m/04yx4,0.5242189765,0.9929689765,0.0104489997,0.8045979738
23f7afee360c11c9,0,/m/0c_jw,0.8993750215,0.9993749857,0.4033330083,0.6050000191
23fdc489f6bf3776,0,/m/09j2d,0.1716669947,0.2949999869,0.4912500083,0.9975000024
2407f09749540fc5,0,/m/09j2d,0.8812500238,0.9984380007,0.4927079976,0.9989579916
24142b4c587282d8,0,/m/07j7r,0.0,0.1299999952,0.0,0.3049910069
241e096dcf3ea615,0,/m/01g317,0.0,0.08187499642,0.364064008,0.9990590215
2421b327d51a501f,0,/m/01g317,0.5356249809,0.6262500286,0.5741090178,0.8686680198
24230d4361a6b34a,0,/m/04yx4,0.1587499976,0.40625,0.5878099799,0.9989669919
242877649cf43494,0,/m/0cmx8,0.3662500083,0.859375,0.3174600005,0.6601309776
24345e946f4e7040,0,/m/0c9ph5,0.4331249893,0.5231249928,0.4858329892,0.7183330059
243589cbd929d917,0,/m/01mzpv,0.04933299869,0.347333014,0.5713099837,0.9991710186
2437c361b253b610,0,/m/01mzpv,0.6725000143,0.9943749905,0.6538460255,0.9990620017
243b7e9d63b7180d,0,/m/01g317,0.4185189903,0.5796300173,0.1648149937,0.2935189903
243badd96d8fa679,0,/m/03jm5,0.6575000286,0.9731249809,0.3313859999,0.5617700219
2446d2fdb5d311da,0,/m/09j2d,0.0,0.08236400038,0.1308089942,0.7814109921
24518c82d9686a8a,0,/m/0cgh4,0.5043749809,0.7887499928,0.2607879937,0.9718570113
245cd09b7f2680b4,0,/m/03120,0.8625000119,0.9637500048,0.3267419934,0.727872014
2461753191bf456a,0,/m/07j7r,0.2456250042,0.3574999869,0.100093998,0.3050050139
24685228c8393e32,0,/m/0bt_c3,0.492693007,0.9008349776,0.4824999869,0.8237500191
2470aefcd524a972,0,/m/0dzct,0.2227430046,0.5685809851,0.1953119934,0.5976560116
24848f22598ca75b,0,/m/07j7r,0.0,0.1800000072,0.7073169947,0.8292679787
248586932aa1a062,0,/m/07j7r,0.0,0.2087499946,0.0,0.3577780128
24915d246669b7fc,0,/m/04hgtk,0.3700000048,0.5562499762,0.09841500223,0.3628019989
24a086fafcbec171,0,/m/083wq,0.213883996,0.3470920026,0.586853981,0.770892024
24ac024782501838,0,/m/0h9mv,0.1518750042,0.7737500072,0.03999999911,0.9499999881
24b67239cb6cab51,0,/m/05r655,0.002707999898,0.3754509985,0.4831250012,0.9993749857
24b674c615e56ccd,0,/m/07j7r,0.6456249952,0.9993749857,0.0,0.4582940042
24c7f52b2e11f41a,0,/m/03bt1vf,0.04250000045,0.4443750083,0.1075899974,0.5237699747
24c9e7a105f8a046,0,/m/01bl7v,0.1909999996,0.3700000048,0.4954630136,0.9909260273
24cceddbe7b59ae5,0,/m/04yx4,0.4622220099,0.6333330274,0.4099999964,0.9233329892
24de16ce3737ede6,0,/m/0cvnqh,0.2363280058,0.5205079913,0.5455880165,0.7735289931
24e87791b05dfa3c,0,/m/0k4j,0.7337499857,0.9312499762,0.7275000215,0.8308330178
24eb7573d5e6d3ea,0,/m/0k4j,0.0,0.2618750036,0.2383330017,0.6183329821
24eee01ea4013d6f,0,/m/01xq0k1,0.2270829976,0.3916670084,0.4393309951,0.6806139946
24f0ed8799c9b943,0,/m/01mzpv,0.0,0.2800000012,0.7149999738,0.9966670275
24f23ae663423816,0,/m/07j7r,0.2007499933,0.3264540136,0.4850000143,0.7237499952
24f3e6e2d33f7dc3,0,/m/01g317,0.1287499964,0.7706249952,0.1040299982,0.8247420192
24f86f7a289af6dc,0,/m/0h9mv,0.5676919818,0.7061539888,0.6004099846,0.7930330038
250819c4ff480cd7,0,/m/07j87,0.4431250095,0.5906249881,0.1038720012,0.2898960114
25105953c4795319,0,/m/026t6,0.0306250006,0.2631250024,0.7128890157,0.9813330173
251fb0b7d886c8f5,0,/m/05s2s,0.1299999952,0.3249999881,0.1274999976,0.3125
25210e311d817464,0,/m/04hgtk,0.005625000224,0.2781249881,0.0,0.5084429979
252a9f9d1ba6f54c,0,/m/0k4j,0.0,0.3359380066,0.8374819756,0.9985359907
2530f0803d8f38e2,0,/m/04yx4,0.8168749809,0.9112499952,0.6480399966,0.9866560102
25324af108a65422,0,/m/0h2r6,0.3287500143,0.7212499976,0.275000006,0.543332994
253b6f0a85db2222,0,/m/04bcr3,0.4918749928,0.9993749857,0.3325000107,0.9433330297
2541f2ce5b03cc7c,0,/m/0167gd,0.6895419955,0.9950979948,0.2516340017,0.807190001
2545f603f00fbb1a,0,/m/04yx4,0.7462499738,0.9087499976,0.2213879973,0.8705440164
255829cff3745590,0,/m/03bt1vf,0.02999999933,0.4262500107,0.2794640064,0.9973210096
2559703e445095e9,0,/m/05r655,0.4796879888,0.6484379768,0.2226559967,0.3886719942
255bcdb4d29906eb,0,/m/05r655,0.78125,0.8849999905,0.3958719969,0.7195119858
2568447f7eec60ac,0,/m/04yx4,0.0,0.3368749917,0.0,0.9991670251
256c694ed09b0d15,0,/m/07j7r,0.3799999952,0.6031249762,0.0,0.5745279789
257f4704fe478de9,0,/m/0dzct,0.4418750107,0.8093749881,0.353659004,0.8189489841
258189aeca25c0c2,0,/m/0d4v4,0.6243749857,0.796875,0.0,0.4789919853
258519431990800b,0,/m/052lwg6,0.4449999928,0.7758330107,0.5068749785,0.9793750048
258bd8ed0b254f30,0,/m/083wq,0.7606250048,0.9143750072,0.6381580234,0.8712409735
258edd34a321757b,0,/m/01g317,0.8106250167,0.9193750024,0.3925000131,0.6233329773
2592132283c5d38b,0,/m/04yx4,0.5960940123,0.7703120112,0.724502027,0.9988279939
2598b1c99b579354,0,/m/083wq,0.5556250215,0.6412500143,0.5866670012,0.8888890147
259f8ac1dce759c5,0,/m/09j2d,0.03166700155,0.3191669881,0.5293750167,0.8312500119
25a391e3357cdb18,0,/m/04yx4,0.1850000024,0.8224999905,0.07666700333,0.9983329773
25a6cfefe6a32114,0,/m/04yx4,0.09099400043,0.708254993,0.1018749997,0.5
25a8847064cc3ef2,0,/m/01g317,0.3018749952,0.4087499976,0.2764759958,0.852858007
25a948982061d2d5,0,/m/05r655,0.2222220004,0.811390996,0.3512499928,0.8774999976
25ac4b7e629b8f05,0,/m/04yx4,0.0,0.2787500024,0.05159499869,0.9990620017
25af11aeab89b067,0,/m/03bt1vf,0.109375,0.243750006,0.3925000131,0.7524999976
25b7ad292af9115f,0,/m/0d4v4,0.03166700155,0.1916670054,0.6381250024,0.7937499881
25c02bc4a4d6140f,0,/m/03bt1vf,0.6240230203,0.7753909826,0.5351560116,0.9244790077
25c1bafb05d0e65b,0,/m/01g317,0.9111329913,0.9990230203,0.05417300016,0.5168370008
25c31cf854dfe6db,0,/m/01g317,0.8337500095,0.9993749857,0.2983109951,0.6575980186
25c6112c371c8c10,0,/m/09j2d,0.04437499866,0.2275000066,0.3386490047,0.5750470161
25d6c9227f31aa94,0,/m/0k4j,0.02250000089,0.6356250048,0.6822350025,0.9991660118
25f2b8828c76e7a1,0,/m/03bt1vf,0.6818749905,0.9993749857,0.354990989,0.9990580082
25f4b070e0690ecf,0,/m/08hvt4,0.3193750083,0.4393750131,0.3916670084,0.5966669917
25f6b685d9d32381,0,/m/03bt1vf,0.2224999964,0.5350000262,0.2830789983,0.9991980195
25fbeb2b30ce6397,0,/m/04yx4,0.4206250012,0.6531249881,0.3189490139,0.9990620017
25fcbf7cd4486252,0,/m/0dzct,0.6075000167,0.8100000024,0.4424850047,0.7472710013
25fdc4884bd9c7ce,0,/m/0167gd,0.160126999,0.6759489775,0.1137500033,0.7068750262
26026a105b44dece,0,/m/06msq,0.303124994,0.5568749905,0.327414006,0.832408011
26062affd4b1984c,0,/m/01g317,0.04166699946,0.1471350044,0.3730469942,0.6074219942
260883d41d7db78f,0,/m/025dyy,0.5843750238,0.8828120232,0.196875006,0.4765619934
261a53e62cdec745,0,/m/07j7r,0.765625,0.9993749857,0.0,0.9991670251
261b24c17db8e2e7,0,/m/01bqk0,0.1525820047,0.417840004,0.6953120232,0.8249999881
261b43d7ab864555,0,/m/0cgh4,0.231250003,0.6109369993,0.0,0.381249994
262796fd332600ce,0,/m/09j2d,0.04187500104,0.3018749952,0.2035650015,0.9990620017
262bc9114cab631d,0,/m/07j7r,0.5968750119,0.9993749857,0.0,0.9991670251
262e52c025946226,0,/m/07j7r,0.004664000124,0.3712689877,0.2687500119,0.6187499762
263ebb6504da8f39,0,/m/0dzct,0.3195750117,0.5984990001,0.2099269927,0.6786000133
2648878c992f72e4,0,/m/04yx4,0.5731250048,0.6868749857,0.4090059996,0.7842400074
264eba587b13f2de,0,/m/04szw,0.0,0.1943359971,0.4390600026,0.6020560265
265b9c1b618955d7,0,/m/06ncr,0.3516069949,0.500944972,0.3634200096,0.8527320027
265bf48dc251a706,0,/m/0342h,0.1131249964,0.4868749976,0.4229690135,0.7040150166
265c0286a66eaf4d,0,/m/03jm5,0.0,0.2687500119,0.04596599936,0.3348970115
26673c2f2c32abac,0,/m/04yx4,0.2308710068,0.5738790035,0.2284069955,0.9702500105
266b2f46e70e3577,0,/m/04yx4,0.3231250048,0.578125,0.1713480055,0.6001870036
266ffdc2faad12c3,0,/m/07j7r,0.6531249881,0.8578130007,0.2645829916,0.7020829916
267e943cb9bf01cc,0,/m/01prls,0.6381250024,0.8493750095,0.1553670019,0.3135589957
268a9cbaead7557c,0,/m/0c_jw,0.0,0.0700000003,0.4790309966,0.8974840045
268e0070d363fffb,0,/m/04bcr3,0.03562499955,0.8043749928,0.7073169947,0.9990620017
2695fda1101f1924,0,/m/081qc,0.4499999881,0.5318750143,0.3916670084,0.6566669941
26986035f8a7e3af,0,/m/0342h,0.368750006,0.5331249833,0.6041669846,0.7333329916
269931f702a4bdd2,0,/m/04hgtk,0.2841799855,0.4414060116,0.2851560116,0.5052080154
269b79132bdccf4a,0,/m/026t6,0.3781250119,0.6781250238,0.7241669893,0.9991670251
269cfeb7cb496487,0,/m/01g317,0.8333330154,0.9729170203,0.4390630126,0.7749999762
26a1aebb9857089b,0,/m/01g317,0.4199999869,0.5568749905,0.0,0.1913699955
26a572e25d34f501,0,/m/04yx4,0.0,0.1454029977,0.2893750072,0.7831249833
26a9685cbc9bb788,0,/m/0c_jw,0.490711987,0.9992259741,0.7699999809,0.9993749857
26b564984595544e,0,/m/01g317,0.0,0.08105500042,0.1200589985,0.3997069895
26b6459a49b6dbc5,0,/m/0dzct,0.5897439718,0.741452992,0.1700000018,0.4633330107
26b6e1dd29f31274,0,/m/0dzct,0.02437499911,0.1393750012,0.106941998,0.2842400074
26bd65c095280e2c,0,/m/0dzct,0.3899999857,0.6387500167,0.1533329934,0.3408330083
26c032329a16fe28,0,/m/09j2d,0.3095679879,0.470919013,0.4456250072,0.6812499762
26db8c4ec0c5da23,0,/m/04yx4,0.2349999994,0.6658329964,0.1112499982,0.9887499809
26e58dc633b3f4db,0,/m/0dzct,0.3706249893,0.5912500024,0.2441670001,0.6891670227
26f07110f6b0e5e0,0,/m/0dzct,0.4099999964,0.6862499714,0.1416669935,0.5933330059
26f28ac0a960bef9,0,/m/04yx4,0.0,0.462500006,0.1666669995,0.9989579916
26f59836843701af,0,/m/0h9mv,0.4537500143,0.5737500191,0.2099339962,0.4179939926
2707771278de015f,0,/m/07j7r,0.6581249833,0.9987499714,0.2983329892,0.6274999976
27081c3bb2a9e6e5,0,/m/04yx4,0.4343749881,0.6343749762,0.1383650005,0.828091979
2715bb85411b96d4,0,/m/07j7r,0.01062500011,0.2693749964,0.06020699814,0.5437440276
27178e6caabbb2d7,0,/m/07j7r,0.8183330297,0.9983329773,0.3488940001,0.7223590016
2717e99076265290,0,/m/0bt9lr,0.6866790056,0.8786739707,0.3591270149,0.7619050145
272b76807c9c62f6,0,/m/03jm5,0.75,0.8112499714,0.480832994,0.8533329964
273e4b7b6909d050,0,/m/01xgg_,0.290625006,0.5950000286,0.2662909925,0.6065970063
273e91cf0b64d5af,0,/m/0dzct,0.6374999881,0.8843749762,0.4925000072,0.8849999905
27421de447700f2c,0,/m/0fly7,0.4565350115,0.6622890234,0.7340559959,0.865433991
274862ee4755f666,0,/m/0dftk,0.5602660179,0.999168992,0.290625006,0.490624994
274a7f921f606910,0,/m/04yx4,0.3600000143,0.6806250215,0.2227440029,0.6240599751
27512ec46bf2a7ae,0,/m/0k4j,0.4675000012,0.9993749857,0.3508329988,0.6474999785
275a3efdac9ab47e,0,/m/03fp41,0.0,0.5290139914,0.0,0.8878980279
275c792fbe98667c,0,/m/083wq,0.6274999976,0.9993749857,0.4424999952,0.9991670251
27628a9290715ad0,0,/m/04dr76w,0.4562500119,0.5462499857,0.6000000238,0.9441670179
277684693d3a5067,0,/m/0dzct,0.8081250191,0.9499999881,0.0,0.1697939932
2782eb81008daaff,0,/m/0k4j,0.3491669893,0.6291670203,0.5,0.7837499976
278cae7104868b40,0,/m/0cgh4,0.0,0.6775000095,0.0,0.698333025
278e66ce7b037624,0,/m/019jd,0.0,0.4393750131,0.2176360041,0.7842400074
2792fc791f5baf74,0,/m/05r655,0.3193750083,0.6924999952,0.3020640016,0.8921200037
2793756b766d2b66,0,/m/0dzct,0.336364001,0.7781820297,0.2369229943,0.4876919985
27961a822da326f2,0,/m/06z37_,0.3989770114,0.8350380063,0.2813099921,0.8843929768
279ce941b9cce694,0,/m/01prls,0.1543540061,0.8410289884,0.2552739978,0.762658
27a48a5be8f5d5d1,0,/m/0k4j,0.0,0.08593799919,0.2356770039,0.5299479961
27a7e6748394a586,0,/m/01g317,0.3480739892,0.6840230227,0.2012500018,0.9412500262
27ae24e4c4495357,0,/m/0zvk5,0.71875,0.9468749762,0.07981199771,0.4244129956
27ae7bed58a846b6,0,/m/07j7r,0.5043749809,0.9993749857,0.0,0.9218459725
27b34505d7750ba7,0,/m/01g317,0.7375000119,0.9493749738,0.3576099873,0.9337069988
27b3863d891d2622,0,/m/0k4j,0.6725000143,0.8781250119,0.8600000143,0.9958329797
27b581f9ba0c61c3,0,/m/09j2d,0.6025919914,0.9517639875,0.3018519878,0.8175929785
27c048e8ae80072a,0,/m/0k4j,0.71875,0.9971590042,0.5763890147,0.9965280294
27c4845b7ce7f6b6,0,/m/0hg7b,0.3337500095,0.4550000131,0.3973880112,0.7276120186
27c4de1ce3f674c6,0,/m/01g317,0.321875006,0.4550000131,0.3499059975,0.7251409888
27c7d4d66ce6b3aa,0,/m/0fldg,0.3158220053,0.6235150099,0.3560679853,0.7442330122
27d01a628a106147,0,/m/05y5lj,0.1782359928,0.3545970023,0.4724999964,0.9993749857
27d5a13ec7c757c1,0,/m/02dgv,0.323605001,0.6291850209,0.384375006,0.9931250215
27da7148c16e8c31,0,/m/0cyhj_,0.05375000089,0.3212499917,0.1535090059,0.5723680258
27dfa73b35b9ca3f,0,/m/04yx4,0.7987499833,0.9393749833,0.03380300105,0.4873239994
27e0be6a9e5d80e9,0,/m/0hg7b,0.1212500036,0.3262499869,0.5475000143,0.6575000286
27e6676b2b5d0980,0,/m/02wbm,0.3442859948,0.9985709786,0.0,0.632257998
27f9b95936fd59c4,0,/m/04hgtk,0.2949999869,0.4575000107,0.1208690032,0.3899909854
27fc94aae188c7de,0,/m/081qc,0.0625,0.1533329934,0.5287500024,0.7543749809
27fdda3b52323030,0,/m/04hgtk,0.8517820239,0.9990620017,0.5293750167,0.7018749714
28012bd62b453695,0,/m/01g317,0.4081250131,0.6468750238,0.0704889968,0.7161650062
28093245b143541f,0,/m/01bl7v,0.1500940025,0.863977015,0.06437499821,0.9125000238
2811090b75cc07bd,0,/m/0138tl,0.6324999928,0.8399999738,0.3118639886,0.9966099858
2816104abe758604,0,/m/0dzct,0.337500006,0.4962500036,0.09877700359,0.4553149939
28166ed950f390a4,0,/m/04yqq2,0.9043750167,0.9993749857,0.3283300102,0.5769230127
282326985eb54fd3,0,/m/04yx4,0.1497800052,0.4522759914,0.06152300164,0.6660159826
28266d1c9a732e58,0,/m/04yx4,0.1024999991,0.3087500036,0.263455987,0.9990559816
282858500e17e135,0,/m/0cjs7,0.8273919821,0.8836770058,0.5455399752,0.9070420265
2839ff2f4412a1e4,0,/m/04hgtk,0.3243750036,0.6549999714,0.0,0.4155719876
283d2ac4d7e6b3cc,0,/m/0dzct,0.3793750107,0.4893749952,0.5291900039,0.7146890163
2841d0dd19a67e60,0,/m/07j7r,0.1883330047,0.6150000095,0.3337500095,0.4956249893
285a56ff6d22d79d,0,/m/0bt9lr,0.2387499958,0.5218750238,0.3939960003,0.7636020184
285d56241077bcdc,0,/m/0hg7b,0.2256249934,0.4262500107,0.3348970115,0.4906190038
285e06a567ce0c48,0,/m/06msq,0.6868749857,0.8456249833,0.4116669893,0.6908329725
2867c32192c33240,0,/m/0d4v4,0.200000003,0.8231250048,0.0,0.7795500159
2872fb4d1261f5f2,0,/m/0dzct,0.4543749988,0.6543750167,0.1849370003,0.5698739886
2886cc247bb2abea,0,/m/01xq0k1,0.5078120232,0.6484379768,0.1187499985,0.2979170084
288d76dff9f9a85d,0,/m/0342h,0.7531250119,0.9992190003,0.6374999881,0.796875
28942beaed7f667d,0,/m/07j7r,0.7724999785,0.9993749857,0.06583300233,0.4774999917
2894e7719b7e23ce,0,/m/09j2d,0.6687499881,0.8312500119,0.3708330095,0.5479170084
28b566f9a4ea5a54,0,/m/0d4v4,0.0700000003,0.1368750036,0.3441300094,0.6923080087
28b5eed17fa5d4bc,0,/m/07j7r,0.5637500286,0.9993749857,0.0,0.3291670084
28b8e0666f0fd3f1,0,/m/0k4j,0.2981249988,0.5168750286,0.7047399879,0.845377028
28bf16693f97f262,0,/m/03bt1vf,0.6484379768,0.9992190003,0.1389449984,0.9989860058
28c342818b40db50,0,/m/04yx4,0.46875,0.71875,0.3273749948,0.9539039731
28d30a40d8f9a5a0,0,/m/0c9ph5,0.6025390029,0.9990230203,0.0,0.9985359907
28d8249483fab4de,0,/m/0c9ph5,0.3193750083,0.7131249905,0.2924999893,0.6483330131
28e485fe49f5534b,0,/m/09j2d,0.2175000012,0.3331249952,0.1129940003,0.3888890147
28f0539342897452,0,/m/0h8n5zk,0.1443749964,0.3506250083,0.7554299831,0.9707270265
28f81508eafcc919,0,/m/0c9ph5,0.5212500095,0.7081249952,0.2793790102,0.6711009741
290326d7e07b3230,0,/m/0d4v4,0.7637500167,0.9081249833,0.3849999905,0.7241669893
29185703a4d85fb2,0,/m/03bt1vf,0.5318750143,0.9618750215,0.02333300002,0.9641669989
291a3b6d31a37b6d,0,/m/07j7r,0.7993749976,0.9993749857,0.1303939968,0.4868670106
291af8aa7a14c287,0,/m/057cc,0.4850000143,0.7400000095,0.3709979951,0.9981170297
291de1c4078e7150,0,/m/04yx4,0.6587499976,0.7950000167,0.4924950004,0.8592870235
2947f12d13be8984,0,/m/02wbm,0.2987520099,0.77067101,0.7591869831,0.9773259759
2950ef796859f779,0,/m/0h8my_4,0.0,0.2339809984,0.6493750215,0.984375
2958592eb105f9b4,0,/m/05s2s,0.09624999762,0.34375,0.0,0.2570360005
295d2eef4ad4deba,0,/m/05s2s,0.78125,0.9225000143,0.4035669863,0.8193979859
29610a683f4e8cc2,0,/m/04hgtk,0.4108819962,0.6988739967,0.1037499979,0.2837499976
296a6f8a901a3a34,0,/m/0dzct,0.4529190063,0.6789079905,0.08062499762,0.2737500072
296e87e7327b226d,0,/m/04bcr3,0.01406200044,0.8734380007,0.9203130007,0.9984380007
2971911ca23324de,0,/m/0bt_c3,0.09624999762,0.1743749976,0.1549299955,0.6244130135
29744279e6fee87f,0,/m/0ch_cf,0.4296880066,0.5634769797,0.3513909876,0.7935580015
298a2491d5246274,0,/m/07j7r,0.0,0.1456249952,0.306753993,0.5084429979
299291550a5a9622,0,/m/03bt1vf,0.8881250024,0.9693750143,0.2458329946,0.6025000215
299a4388d938e968,0,/m/04yx4,0.7225000262,0.8606250286,0.1988739967,0.4277670085
299eafa1f33bae5f,0,/m/07j7r,0.0,0.3675000072,0.6191669703,0.9991670251
29a13dfd69040ef2,0,/m/0cdl1,0.1643750072,0.359375,0.09193199873,0.6444650292
29a2385250b65b76,0,/m/0jbk,0.5681250095,0.9993749857,0.5309569836,0.9765480161
29a57ac1dbbb03b6,0,/m/07j7r,0.8662499785,0.9993749857,0.2420260012,0.4868670106
29a5852e7e8fb5c1,0,/m/0342h,0.7687500119,0.9992190003,0.6114580035,0.9114580154
29aaa4e21b22e6d6,0,/m/09j2d,0.0,0.3087500036,0.0,0.5710250139
